Reset WatchDog
2023-9-5 11:13:57	-20.31	-103.19	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.000000	0.000000	0.00	0	0
2023-9-5 11:14:3	-20.31	-103.19	0.06	24.00	24.00	23.75	23.62	22.62	24.28	55.77	988.76	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:9	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.30	55.72	988.77	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:15	-20.31	-103.19	0.06	24.00	24.00	23.75	23.62	22.62	24.30	55.65	988.78	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:21	-20.31	-103.19	0.06	24.00	24.00	23.75	23.62	22.62	24.31	55.64	988.77	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:27	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.31	55.66	988.77	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:33	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.31	55.52	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:39	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.32	55.55	988.79	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:45	-20.31	-103.19	0.06	24.00	24.00	23.75	23.62	22.62	24.33	55.46	988.76	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:51	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.33	55.46	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:14:57	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.33	55.44	988.74	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:3	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.34	55.43	988.78	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:9	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.34	55.40	988.78	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:15	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.35	55.32	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:21	-20.31	-103.19	0.06	23.87	23.87	23.75	23.62	22.62	24.36	55.40	988.80	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:27	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.37	55.21	988.79	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:33	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.37	55.25	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:39	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.38	55.25	988.78	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:45	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.38	55.20	988.77	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:51	-20.31	-103.19	0.06	24.00	23.87	23.75	23.62	22.62	24.39	55.14	988.74	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:15:57	-20.31	-103.12	0.06	24.00	23.87	23.75	23.62	22.62	24.39	55.21	988.74	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:3	-20.25	-103.06	0.00	24.00	23.87	23.75	23.62	22.62	24.40	55.15	988.77	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:9	-20.25	-103.06	0.00	24.00	23.87	23.75	23.62	22.62	24.40	55.15	988.73	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:15	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.62	24.41	55.16	988.73	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:21	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.62	24.42	55.03	988.70	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:27	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.62	24.43	55.06	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:33	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.62	24.43	55.08	988.76	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:39	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.75	24.44	54.93	988.76	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:45	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.75	24.44	55.02	988.76	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:51	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.62	24.45	54.99	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:16:57	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.75	24.46	54.89	988.76	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:3	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.75	24.46	54.86	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:9	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.75	24.46	54.92	988.73	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:15	-20.25	-103.12	0.00	23.87	23.87	23.75	23.62	22.75	24.48	54.87	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:21	-20.25	-103.12	0.00	24.00	23.87	23.75	23.62	22.75	24.47	54.79	988.73	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:27	-20.25	-103.12	0.00	23.87	23.87	23.75	23.62	22.75	24.48	54.81	988.75	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:33	-20.25	-103.12	0.06	24.00	23.87	23.75	23.62	22.75	24.49	54.79	988.72	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:39	-20.25	-103.12	0.06	23.87	23.87	23.75	23.62	22.75	24.49	54.76	988.74	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:45	-20.25	-103.12	0.06	24.00	23.87	23.75	23.62	22.75	24.49	54.81	988.72	0.00	0.000000	0.000000	0.00	0	16
2023-9-5 11:17:51	-20.25	-103.12	0.06	23.87	23.87	23.75	23.62	22.75	24.50	54.71	988.72	0.00	0.000000	0.000000	0.00	0	16
